Area,Instituicao,Modalidade,Inicio Doutorado,Inicio Mestrado,Docentes,Dissertacoes,Teses,Di/Te,TotalPeriodicos,Total Qualificados,A1,A2,B1,B2,B3,B4,B5,C,NC,Conferencias,Livros,Capitulos,Coletaneas,Prod.Artistica,Outros,Conceito
Biologicas_I,UFF,Acad,2002.0,1996.0,16,36,9,4.0,102,101,12,8,25,8,29,6,13,0,1,16,1,35,0,0,1,Quatro
Biologicas_I,UFGD,Acad,,2002.0,14,33,0,,104,101,3,2,10,43,12,10,21,0,3,11,0,1,0,0,0,Quatro
Biologicas_I,UFJF,Acad,,2006.0,15,28,0,,182,175,11,19,65,27,10,18,25,0,7,8,0,13,0,0,0,Quatro
Biologicas_I,UFPA,Acad,2007.0,2000.0,22,60,0,,110,107,8,7,10,10,27,20,25,0,3,41,0,17,0,0,0,Quatro
Biologicas_I,UFPA,Acad,1999.0,1996.0,14,44,11,4.0,200,188,12,17,38,10,34,13,64,2,10,25,0,201,2,1,4,Quatro
Biologicas_I,UFPB/J.P.,Acad,1999.0,1981.0,18,35,8,4.375,175,171,15,23,55,25,32,7,14,0,4,10,1,49,0,0,1,Quatro
Biologicas_I,UFPE,Acad,2008.0,1994.0,18,51,0,,170,168,16,28,37,13,19,13,42,0,2,3,6,44,0,0,0,Quatro
Biologicas_I,UFPE,Acad,2000.0,1980.0,18,55,17,3.235294118,157,150,0,4,21,6,43,50,26,0,7,78,1,24,1,0,0,Quatro
Biologicas_I,UFPE,Acad,1994.0,2004.0,22,29,44,0.659090909,204,189,9,23,70,31,33,14,9,0,15,0,0,18,0,0,0,Quatro
Biologicas_I,UFPR,Acad,1994.0,1969.0,14,37,16,2.3125,91,88,9,14,29,10,19,3,4,0,3,6,0,9,0,0,0,Quatro
Biologicas_I,UFRGS,Acad,1992.0,1969.0,18,26,25,1.04,228,225,9,17,28,11,65,20,75,0,3,12,0,70,0,1,2,Quatro
Biologicas_I,UFRJ,Acad,1997.0,1972.0,19,45,29,1.551724138,181,178,8,14,26,7,59,17,47,0,3,9,3,25,0,0,3,Quatro
Biologicas_I,UFRPE,Acad,1993.0,1973.0,13,35,16,2.1875,174,167,4,6,21,5,57,15,59,0,7,129,4,54,0,0,1,Quatro
Biologicas_I,UFSC,Acad,2009.0,2009.0,14,0,0,,27,25,3,5,11,0,2,3,1,0,2,6,1,3,0,0,1,Quatro
Biologicas_I,UFSM,Acad,2009.0,2003.0,11,28,0,,105,100,4,10,20,10,25,12,19,0,5,0,4,8,1,0,0,Quatro
Biologicas_I,UFU,Acad,1999.0,1994.0,13,48,26,1.846153846,90,88,4,8,35,20,20,0,1,0,2,0,0,2,0,0,0,Quatro
Biologicas_I,UFV,Acad,2003.0,1995.0,14,41,22,1.863636364,149,146,8,9,25,7,29,35,33,0,3,0,4,36,0,0,0,Quatro
Biologicas_I,ULBRA,Acad,2005.0,2005.0,16,39,7,5.571428571,228,223,16,41,123,10,8,12,13,0,5,8,0,15,0,0,0,Quatro
Biologicas_I,UNB,Acad,1998.0,1998.0,29,54,21,2.571428571,303,290,35,36,87,32,39,18,43,0,13,19,3,40,0,1,1,Quatro
Biologicas_I,UNB,Acad,2007.0,1993.0,19,38,0,,173,165,27,10,24,7,49,15,33,0,8,15,0,70,0,0,2,Quatro
Biologicas_I,UNESP/BOT,Acad,1990.0,1981.0,14,40,23,1.739130435,131,128,7,6,23,7,32,38,15,0,3,12,0,9,1,0,1,Quatro
Biologicas_I,UNESP/BOT,Acad,1980.0,1980.0,26,56,37,1.513513514,251,247,4,11,67,51,38,27,49,0,4,19,5,35,0,0,0,Quatro
Biologicas_I,UNESP/RC,Acad,1976.0,1976.0,16,25,17,1.470588235,238,232,25,19,31,3,81,28,45,0,6,41,0,58,0,0,2,Quatro
Biologicas_I,UNESP/RC,Acad,1976.0,1976.0,27,37,21,1.761904762,418,409,46,37,79,55,65,32,95,1,8,63,1,49,0,0,2,Quatro
Biologicas_I,UNESP/SJRP,Acad,1983.0,1983.0,16,28,21,1.333333333,152,148,10,14,34,19,38,13,20,0,4,32,2,5,1,0,0,Quatro
Biologicas_I,USP,Acad,1974.0,1973.0,17,0,19,1.368421053,87,83,10,13,18,2,25,2,13,0,4,26,1,37,0,1,2,Quatro
Biologicas_I,PUC-GOIAS,Acad,,2006.0,11,22,0,,78,75,10,5,7,7,14,3,29,2,1,3,0,5,0,0,1,Tres
Biologicas_I,UEFS,Acad,,2008.0,12,1,0,,38,36,1,0,8,4,4,8,11,0,2,9,1,16,0,0,0,Tres
Biologicas_I,UEPG,Acad,,2007.0,13,7,0,,88,86,7,14,22,8,22,3,10,0,2,64,0,7,0,0,0,Tres
Biologicas_I,UESC,Acad,,2008.0,14,0,0,,67,63,5,10,19,3,12,4,10,0,4,6,0,4,0,0,0,Tres
Biologicas_I,UESC,Acad,,2003.0,13,49,0,,142,136,4,12,25,20,15,5,55,0,6,42,2,44,0,2,0,Tres
Biologicas_I,UFAL,Acad,,2009.0,13,0,0,,39,35,1,1,10,4,6,6,7,0,4,7,1,6,0,0,0,Tres
Biologicas_I,UFAM,Acad,2006.0,2006.0,18,23,0,,119,113,8,13,36,10,11,8,27,0,6,33,1,16,0,0,0,Tres
Biologicas_I,UFBA,Acad,,2008.0,12,0,0,,57,54,5,1,17,4,3,3,21,0,3,6,0,10,0,0,0,Tres
Biologicas_I,UFES,Acad,2007.0,2007.0,11,4,0,,52,50,6,4,19,2,4,2,13,0,2,24,0,32,0,0,2,Tres
Biologicas_I,UFG,Acad,2004.0,1980.0,19,71,13,5.461538462,164,155,0,15,42,23,20,18,37,0,9,0,0,5,0,0,0,Tres
Biologicas_I,UFJF,Acad,,1994.0,16,52,0,,110,110,3,10,21,33,16,11,16,0,0,9,4,29,0,0,0,Tres
Biologicas_I,UFMA,Acad,,2005.0,12,28,0,,91,81,0,9,10,25,12,12,13,0,10,15,0,10,0,0,1,Tres
Biologicas_I,UFMS,Acad,,2004.0,13,35,0,,97,95,3,6,12,7,33,12,22,1,1,49,0,10,1,0,1,Tres
Biologicas_I,UFPE,Acad,2004.0,1992.0,19,47,3,15.66666667,88,84,8,12,12,11,23,9,9,0,4,8,0,17,0,0,0,Tres
Biologicas_I,UFPR,Acad,,1979.0,15,36,0,,134,133,4,8,9,7,48,18,39,0,1,6,0,24,0,0,1,Tres
Biologicas_I,UFRA,Acad,,2001.0,22,42,0,,158,152,17,7,8,9,14,27,70,0,6,14,0,71,1,0,2,Tres
Biologicas_I,UFRN,Acad,,2004.0,19,25,0,,162,151,8,7,39,23,27,23,24,0,11,41,0,23,0,0,1,Tres
Biologicas_I,UFSC,Acad,,1999.0,11,34,0,,74,69,0,1,10,1,19,13,25,0,5,8,4,42,0,0,1,Tres
Biologicas_I,UFV,Acad,,2006.0,16,37,0,,115,107,1,8,23,21,8,11,35,0,8,24,2,14,0,0,1,Tres
Biologicas_I,UFV,Acad,2004.0,2004.0,14,34,9,3.777777778,101,100,7,16,36,15,21,2,3,0,1,3,4,8,0,0,0,Tres
Biologicas_I,ULBRA,Prof,,2002.0,15,35,0,,115,111,5,19,59,5,7,5,11,0,4,2,0,3,0,0,0,Tres
Biologicas_I,ULBRA,Prof,,2005.0,14,15,0,,137,132,9,17,65,17,4,4,16,0,5,4,0,21,0,2,0,Tres
Biologicas_I,UNIMONTES,Acad,,2006.0,11,23,0,,86,85,16,8,7,13,5,10,26,0,1,77,0,13,0,0,1,Tres
Biologicas_I,UNINILTON,Prof,,2005.0,13,12,0,,44,43,3,5,9,2,5,14,5,1,0,7,4,11,0,0,0,Tres
Biologicas_I,UNINILTON,Acad,,2006.0,11,23,0,,52,46,6,7,7,1,3,16,6,1,5,11,2,14,0,0,0,Tres
Biologicas_I,UNIVALE,Acad,,2006.0,11,19,0,,83,81,9,19,34,7,0,4,8,0,2,10,0,4,0,0,0,Tres
Biologicas_II,UFMG,Acad,1994.0,1972.0,30,60,50,1.2,320,298,48,57,85,84,16,8,0,15,7,7,0,30,0,0,1,Sete
Biologicas_II,UFRGS,Acad,1992.0,1968.0,29,62,71,0.873239437,512,485,20,79,155,205,21,5,0,10,17,0,0,0,0,0,0,Sete
Biologicas_II,UFRJ,Acad,1963.0,1963.0,61,97,78,1.243589744,487,414,55,78,91,141,37,11,1,40,33,14,0,20,0,0,0,Sete
Biologicas_II,UFRJ,Acad,1996.0,1996.0,26,47,45,1.044444444,329,279,46,59,55,101,11,6,1,37,13,12,5,107,0,0,1,Sete
Biologicas_II,UFRJ,Acad,1988.0,1988.0,46,95,83,1.144578313,370,348,59,85,75,108,16,3,2,8,14,4,3,17,2,0,0,Sete
Biologicas_II,UFSC,Acad,1996.0,1991.0,13,30,17,1.764705882,187,183,16,44,71,50,1,1,0,3,1,2,0,12,0,0,0,Sete
Biologicas_II,UNIFESP,Acad,1970.0,1970.0,32,62,48,1.291666667,389,340,44,75,127,65,18,9,2,24,25,0,1,26,0,0,0,Sete
Biologicas_II,USP,Acad,1970.0,1970.0,41,20,80,0.25,386,352,57,90,103,62,18,22,0,17,17,1,3,33,0,0,0,Sete
Biologicas_II,USP/RP,Acad,1970.0,1970.0,15,35,38,0.921052632,343,316,30,72,91,112,7,4,0,18,9,1,0,5,0,0,0,Sete
Biologicas_II,USP/RP,Acad,1970.0,1970.0,23,31,24,1.291666667,223,205,11,59,40,83,9,2,1,14,4,2,1,13,0,0,0,Sete
Biologicas_II,UFC,Acad,1991.0,1978.0,21,65,46,1.413043478,238,193,5,9,38,106,19,10,6,34,11,18,0,19,0,0,2,Seis
Biologicas_II,UFRJ,Acad,1995.0,1995.0,36,76,47,1.617021277,344,291,46,59,51,105,17,10,3,32,21,10,16,45,0,0,1,Seis
Biologicas_II,UNICAMP,Acad,1990.0,1985.0,31,73,54,1.351851852,393,352,26,66,106,90,32,25,7,21,20,0,0,20,0,0,0,Seis
Biologicas_II,UNIFESP,Acad,1970.0,1970.0,22,37,29,1.275862069,189,163,11,35,47,50,11,9,0,16,10,20,0,22,1,0,0,Seis
Biologicas_II,USP,Acad,1972.0,1972.0,18,37,37,1.0,158,143,15,31,38,45,9,5,0,6,9,9,1,16,0,0,0,Seis
Biologicas_II,USP,Acad,1994.0,1994.0,23,47,36,1.305555556,196,184,18,59,47,54,5,1,0,11,1,0,0,64,2,0,0,Seis
Biologicas_II,USP,Acad,1982.0,1977.0,14,15,21,0.714285714,234,216,31,48,56,50,21,10,0,10,8,11,0,23,0,0,0,Seis
Biologicas_II,UFMG,Prof,,2009.0,24,0,0,,79,61,10,12,17,14,3,4,1,2,16,5,1,11,0,0,0,Cinco
Biologicas_II,UFPR,Acad,2002.0,1979.0,26,45,17,2.647058824,197,162,9,25,47,49,14,15,3,19,16,1,0,4,0,0,0,Cinco
Biologicas_II,UFPR,Acad,1965.0,1965.0,24,38,26,1.461538462,147,141,13,12,40,53,12,11,0,2,4,2,0,3,0,0,0,Cinco
Biologicas_II,UFRGS,Acad,1987.0,1976.0,18,28,26,1.076923077,157,131,5,22,32,52,14,6,0,19,7,13,0,13,1,0,2,Cinco
Biologicas_II,UFSCAR,Acad,2009.0,2009.0,20,14,5,2.8,55,45,0,8,13,19,1,2,2,1,9,5,0,9,0,0,0,Cinco
Biologicas_II,UFSM,Acad,2003.0,1998.0,17,52,29,1.793103448,235,222,6,25,73,106,10,2,0,4,9,1,0,2,0,0,0,Cinco
Biologicas_II,USP,Acad,1994.0,1994.0,19,34,17,2.0,136,102,5,15,30,34,6,12,0,14,20,5,1,28,0,0,0,Cinco
Biologicas_II,USP/RP,Acad,1970.0,1970.0,20,44,23,1.913043478,137,126,17,23,41,31,10,4,0,9,2,2,0,35,0,0,0,Cinco
Biologicas_II,USP/RP,Acad,1971.0,1971.0,18,29,24,1.208333333,212,199,10,29,51,68,21,17,3,8,5,0,1,6,0,0,0,Cinco
Biologicas_II,UERJ,Acad,2003.0,1993.0,14,47,18,2.611111111,152,115,3,14,35,43,16,3,1,23,14,2,1,5,0,0,0,Quatro
Biologicas_II,UFC,Prof,,2001.0,19,14,0,,183,151,2,7,30,72,20,10,10,29,3,8,0,9,0,0,0,Quatro
Biologicas_II,UFF,Acad,2003.0,1998.0,15,33,11,3.0,99,86,2,13,34,27,4,5,1,8,5,38,1,2,0,0,0,Quatro
Biologicas_II,UFPA,Acad,2004.0,2004.0,26,55,27,2.037037037,133,98,4,14,12,52,9,4,3,24,11,3,1,9,0,0,0,Quatro
Biologicas_II,UFPE,Acad,2008.0,1967.0,21,79,0,,146,128,9,24,34,42,9,5,5,6,12,27,0,7,1,0,0,Quatro
Biologicas_II,UFPR,Acad,2005.0,2000.0,11,43,7,6.142857143,83,80,2,4,35,35,1,1,2,2,1,0,0,3,0,0,0,Quatro
Biologicas_II,UFRGS,Acad,2000.0,1996.0,17,31,14,2.214285714,87,77,2,10,16,46,2,1,0,5,5,23,1,4,0,0,0,Quatro
Biologicas_II,UFRJ,Acad,2000.0,1974.0,16,29,11,2.636363636,119,114,7,13,41,39,5,7,2,2,3,6,0,8,0,0,0,Quatro
Biologicas_II,UFRN,Acad,2009.0,1996.0,13,29,0,,68,52,1,6,12,17,10,6,0,13,3,7,0,3,0,1,0,Quatro
Biologicas_II,UFSC,Acad,2008.0,2008.0,14,1,0,,119,114,7,19,41,40,5,2,0,0,5,3,0,4,0,0,0,Quatro
Biologicas_II,UFSC,Prof,,2009.0,14,0,0,,57,55,7,17,14,15,0,1,1,1,1,0,0,3,0,0,0,Quatro
Biologicas_II,UFSC,Acad,2005.0,1994.0,13,37,11,3.363636364,189,182,10,24,79,63,2,4,0,5,2,0,0,3,0,0,0,Quatro
Biologicas_II,UFSM,Acad,2009.0,2006.0,23,17,0,,216,202,8,20,68,84,10,9,3,10,4,1,1,10,0,0,0,Quatro
Biologicas_II,UNESP/BOT,Acad,2006.0,1988.0,14,29,3,9.666666667,90,90,4,7,25,40,11,2,1,0,0,5,1,8,0,0,0,Quatro
Biologicas_II,UNESP/SJRP,Acad,1993.0,1993.0,18,16,18,0.888888889,118,104,5,24,26,23,8,16,2,7,7,5,1,1,0,0,0,Quatro
Biologicas_II,UNICAMP,Acad,1998.0,1989.0,11,50,32,1.5625,158,146,9,9,51,57,14,6,0,7,5,0,0,0,0,0,0,Quatro
Biologicas_II,USP,Acad,1972.0,1986.0,11,22,14,1.571428571,111,95,9,20,22,37,3,4,0,11,5,16,1,26,0,0,0,Quatro
Biologicas_II,UFES,Acad,1993.0,1989.0,13,47,20,2.35,69,50,4,15,10,17,4,0,0,15,4,0,0,7,0,0,0,Tres
Biologicas_II,UFTM,Acad,,2008.0,15,0,0,,50,39,3,2,10,13,3,8,0,8,3,0,0,5,0,0,0,Tres
Biologicas_II,UNIFESP,Prof,,2001.0,14,0,0,,217,145,6,16,36,43,20,23,1,63,9,12,0,30,0,0,2,Tres
Biologicas_II,UNIFESP,Acad,1992.0,1988.0,28,37,19,1.947368421,319,238,15,41,56,77,22,24,3,61,20,9,1,22,0,0,0,Tres
Biologicas_III,USP,Acad,1983.0,1983.0,27,41,39,1.051282051,296,261,25,49,53,93,16,14,11,15,20,16,0,27,0,0,0,Sete
Biologicas_III,USP/RP,Acad,1990.0,1990.0,21,36,28,1.285714286,436,386,56,53,87,95,52,26,17,21,29,1,0,6,0,0,0,Sete
Biologicas_III,UFMG,Acad,1993.0,1970.0,20,56,45,1.244444444,200,173,17,13,45,37,29,24,8,3,24,7,0,13,0,0,0,Seis
Biologicas_III,UFMG,Acad,1977.0,1969.0,23,33,33,1.0,228,211,6,21,37,59,42,22,24,12,5,6,0,11,0,1,0,Seis
Biologicas_III,UFRJ,Acad,1965.0,1965.0,52,60,59,1.016949153,423,370,39,51,76,113,62,22,7,24,29,13,1,27,0,0,1,Seis
Biologicas_III,USP,Acad,1976.0,1976.0,28,26,28,0.928571429,274,251,15,36,41,88,33,29,9,11,12,4,0,5,0,0,0,Seis
Biologicas_III,USP,Acad,1973.0,1973.0,28,42,84,0.5,285,260,27,28,50,56,50,31,18,11,14,16,0,17,0,0,1,Seis
Biologicas_III,UFBA,Acad,1998.0,1990.0,25,34,17,2.0,160,127,15,12,25,37,13,11,14,19,14,10,0,13,0,0,1,Quatro
Biologicas_III,UFC,Acad,2009.0,2002.0,11,19,0,,69,55,1,4,10,19,14,5,2,9,5,4,1,15,0,0,0,Quatro
Biologicas_III,UFPEL,Acad,,2004.0,9,18,0,,85,63,1,1,6,15,6,21,13,19,3,21,0,21,0,1,0,Quatro
Biologicas_III,UFPR,Acad,2009.0,2003.0,17,39,0,,160,136,7,8,25,33,27,10,26,16,8,16,0,4,0,0,0,Quatro
Biologicas_III,UNESP/SJRP,Acad,,2006.0,15,22,0,,128,103,5,6,9,25,24,15,19,16,9,10,0,9,0,0,0,Quatro
Biologicas_III,UNICAMP,Acad,1988.0,1988.0,12,19,11,1.727272727,103,86,3,5,8,16,11,16,27,12,5,7,0,10,0,0,0,Quatro
Biologicas_III,UNIR,Acad,2005.0,2001.0,15,39,2,19.5,76,31,1,2,6,5,9,4,4,10,35,9,0,0,0,0,0,Quatro
Biotecnologia,UFPEL,Acad,2002.0,2003.0,13,15,23,0.652173913,106,86,3,8,9,22,6,38,0,16,4,12,0,4,0,0,5,Cinco
Biotecnologia,UFPR,Acad,1997.0,2004.0,12,28,14,2.0,165,121,2,13,19,23,24,40,0,31,13,92,4,25,0,0,0,Cinco
Biotecnologia,UFSC,Acad,2005.0,1995.0,16,30,6,5.0,163,148,13,21,37,38,18,20,1,4,11,0,1,20,0,0,0,Cinco
Biotecnologia,UMC,Acad,2005.0,2000.0,19,74,9,8.222222222,110,100,4,13,21,18,21,21,2,3,7,21,0,12,0,0,1,Cinco
Biotecnologia,USP,Acad,1999.0,1991.0,108,98,76,1.289473684,868,794,62,106,223,159,100,136,8,25,49,55,2,121,0,1,3,Cinco
Biotecnologia,USP/EEL,Acad,2000.0,1994.0,14,17,12,1.416666667,74,65,0,2,9,18,30,4,2,6,3,44,0,12,0,0,1,Cinco
Biotecnologia,UFOP,Acad,,2009.0,11,0,0,,34,26,0,2,6,13,2,3,0,0,8,3,0,2,0,0,0,Quatro
Biotecnologia,UFRJ,Acad,1963.0,1963.0,11,28,15,1.866666667,111,103,3,13,29,27,20,11,0,3,5,36,0,22,0,0,3,Quatro
Biotecnologia,UFRJ,Acad,1993.0,1993.0,27,27,20,1.35,204,144,8,8,20,28,24,50,6,26,34,19,1,2,0,0,0,Quatro
Biotecnologia,UFSCAR,Acad,2004.0,2004.0,39,19,4,4.75,408,320,8,27,74,62,60,85,4,26,62,350,0,44,0,0,6,Quatro
Biotecnologia,UNAERP,Acad,2009.0,1999.0,10,35,0,,71,62,0,4,17,17,5,17,2,6,3,7,1,14,0,0,0,Quatro
Biotecnologia,UNESP/ARAR,Acad,1995.0,1995.0,15,21,12,1.75,117,98,8,3,31,22,20,14,0,8,11,30,0,8,0,0,0,Quatro
Biotecnologia,UNESP/BOT,Prof,,2000.0,18,27,0,,121,84,1,2,12,21,6,42,0,19,18,10,0,7,0,0,0,Quatro
Biotecnologia,UFRRJ,Acad,,2006.0,14,10,0,,55,35,0,0,3,5,2,25,0,19,1,46,0,10,0,0,0,Tres
CienAgrarias_I,UFV,Acad,1988.0,1970.0,11,37,23,1.608695652,144,135,28,19,28,23,15,6,16,0,9,12,1,42,0,0,0,Sete
CienAgrarias_I,UFV,Acad,1996.0,1984.0,19,60,37,1.621621622,262,233,10,69,117,17,8,5,7,5,24,39,0,30,0,0,4,Sete
CienAgrarias_I,USP/CENA,Acad,1991.0,1972.0,36,45,48,0.9375,425,381,66,88,135,53,8,5,26,2,42,80,2,67,1,3,0,Sete
CienAgrarias_I,USP/ESALQ,Acad,1970.0,1964.0,16,24,38,0.631578947,144,134,28,30,56,12,3,2,3,0,10,44,1,27,0,0,0,Sete
CienAgrarias_I,USP/ESALQ,Acad,1970.0,1964.0,18,32,36,0.888888889,303,288,42,48,146,24,2,9,17,2,13,98,1,37,2,3,0,Sete
CienAgrarias_I,USP/ESALQ,Acad,1972.0,1968.0,12,34,30,1.133333333,174,173,4,47,80,18,6,13,5,0,1,12,4,33,0,0,0,Sete
CienAgrarias_I,UFLA,Acad,1995.0,1986.0,11,44,23,1.913043478,158,156,2,8,54,57,4,3,28,1,1,128,0,4,0,0,0,Seis
CienAgrarias_I,UFRRJ,Acad,1982.0,1972.0,19,38,31,1.225806452,159,156,4,13,65,32,6,15,21,0,3,70,0,36,0,0,0,Seis
CienAgrarias_I,UFSC,Acad,2003.0,1998.0,12,26,15,1.733333333,97,88,7,12,29,18,3,5,14,2,7,19,2,39,0,0,1,Seis
CienAgrarias_I,UFV,Acad,1982.0,1977.0,21,66,30,2.2,207,193,7,21,91,46,8,2,18,4,10,30,5,27,0,0,0,Seis
CienAgrarias_I,UFV,Acad,1979.0,1976.0,27,65,50,1.3,298,285,20,37,114,48,14,11,41,1,12,23,21,77,0,0,0,Seis
CienAgrarias_I,UFV,Acad,1996.0,1970.0,10,47,27,1.740740741,76,71,14,5,32,10,2,1,7,0,5,31,0,8,0,0,0,Seis
CienAgrarias_I,USP/ESALQ,Acad,1970.0,1964.0,10,28,21,1.333333333,126,123,12,29,25,32,4,5,16,1,2,5,0,25,0,0,1,Seis
CienAgrarias_I,USP/ESALQ,Acad,1986.0,1968.0,17,65,46,1.413043478,223,219,4,12,75,75,17,7,29,1,3,172,1,74,0,0,3,Seis
CienAgrarias_I,UEL,Acad,2000.0,1994.0,26,64,44,1.454545455,223,213,5,14,69,63,45,4,13,0,10,85,4,15,0,0,2,Cinco
CienAgrarias_I,UEM,Acad,1999.0,1995.0,22,57,37,1.540540541,270,258,6,17,74,96,19,6,40,1,11,159,2,20,0,0,0,Cinco
CienAgrarias_I,UEM,Acad,2005.0,2002.0,16,42,14,3.0,172,156,2,18,59,25,13,7,32,2,14,31,3,2,0,0,0,Cinco
CienAgrarias_I,UENF,Acad,2005.0,2005.0,12,24,17,1.411764706,125,122,9,6,41,49,9,2,6,2,1,94,0,5,0,0,0,Cinco
CienAgrarias_I,UENF,Acad,1994.0,1994.0,41,69,62,1.112903226,361,334,13,29,119,105,27,20,21,5,22,296,1,26,0,0,1,Cinco
CienAgrarias_I,UFERSA,Acad,2005.0,1989.0,10,40,27,1.481481481,168,167,3,1,42,51,15,9,46,0,1,91,0,17,0,0,0,Cinco
CienAgrarias_I,UFLA,Acad,1999.0,1984.0,10,32,18,1.777777778,110,107,1,3,25,36,25,8,9,0,3,121,0,37,0,0,1,Cinco
CienAgrarias_I,UFLA,Acad,1997.0,1997.0,11,42,25,1.68,115,111,0,13,21,56,4,9,8,0,4,36,1,28,0,4,1,Cinco
CienAgrarias_I,UFLA,Acad,1989.0,1975.0,19,81,52,1.557692308,342,333,2,12,72,157,35,17,38,4,5,249,2,18,0,0,1,Cinco
CienAgrarias_I,UFLA,Acad,2006.0,1998.0,14,37,8,4.625,166,126,26,45,21,23,3,3,5,5,35,88,0,3,0,0,0,Cinco
CienAgrarias_I,UFLA,Acad,2000.0,1993.0,20,55,22,2.5,139,128,7,3,12,84,12,5,5,5,6,106,0,84,0,0,0,Cinco
CienAgrarias_I,UFLA,Acad,2003.0,1996.0,12,41,21,1.952380952,137,121,3,8,23,43,3,2,39,4,12,69,3,7,0,0,0,Cinco
CienAgrarias_I,UFLA,Acad,2006.0,2001.0,11,25,4,6.25,109,103,6,15,26,39,4,0,13,1,5,10,2,17,0,0,0,Cinco
CienAgrarias_I,UFMT,Acad,2005.0,1993.0,18,51,7,7.285714286,145,119,8,9,23,43,6,10,20,11,15,160,2,16,1,0,1,Cinco
CienAgrarias_I,UFPB/AREIA,Acad,2001.0,1979.0,18,45,32,1.40625,300,287,3,3,29,75,50,20,107,2,11,377,2,59,2,0,0,Cinco
CienAgrarias_I,UFPEL,Acad,1991.0,1985.0,15,63,59,1.06779661,222,209,0,4,54,68,20,16,47,0,13,273,1,52,0,0,9,Cinco
CienAgrarias_I,UFPEL,Acad,2000.0,1999.0,13,32,18,1.777777778,159,156,0,4,52,39,20,18,23,0,3,176,4,25,0,0,1,Cinco
CienAgrarias_I,UFPR,Acad,1995.0,1994.0,19,44,37,1.189189189,193,187,0,5,30,61,9,13,69,2,4,47,3,11,0,0,0,Cinco
CienAgrarias_I,UFRGS,Acad,1987.0,1965.0,13,30,26,1.153846154,151,147,9,16,84,21,0,6,11,1,3,160,0,23,0,0,1,Cinco
CienAgrarias_I,UFRGS,Acad,1987.0,1965.0,30,54,27,2.0,192,182,6,12,65,54,6,10,29,0,10,211,0,32,0,2,5,Cinco
CienAgrarias_I,UFRPE,Acad,2003.0,1977.0,12,29,17,1.705882353,120,119,6,9,33,22,5,22,22,0,1,22,0,24,4,0,0,Cinco
CienAgrarias_I,UFRPE,Acad,2004.0,1976.0,10,23,10,2.3,110,109,8,20,42,20,9,3,7,0,1,11,1,15,1,0,0,Cinco
CienAgrarias_I,UFSM,Acad,1999.0,1971.0,28,53,31,1.709677419,286,281,4,9,55,169,14,6,24,0,5,131,4,8,0,0,1,Cinco
CienAgrarias_I,UFSM,Acad,2003.0,2003.0,14,42,12,3.5,150,140,7,8,72,34,0,8,11,0,10,21,5,15,0,0,0,Cinco
CienAgrarias_I,UFSM,Acad,1997.0,1990.0,18,46,20,2.3,185,170,1,6,62,35,1,15,50,3,12,149,13,4,1,0,0,Cinco
CienAgrarias_I,UFV,Acad,2006.0,1983.0,20,63,2,31.5,196,170,20,54,56,21,1,5,13,4,22,22,4,12,0,0,0,Cinco
CienAgrarias_I,UFV,Acad,1999.0,1999.0,17,47,19,2.473684211,153,132,30,31,33,13,6,4,15,11,10,48,4,8,1,0,0,Cinco
CienAgrarias_I,UFV,Acad,1989.0,1975.0,27,83,31,2.677419355,226,212,1,9,24,118,17,8,35,2,12,156,14,47,0,0,0,Cinco
CienAgrarias_I,UFV,Acad,1989.0,1970.0,25,66,67,0.985074627,310,303,1,13,34,67,44,14,130,0,7,233,13,61,0,0,0,Cinco
CienAgrarias_I,UFV,Acad,1972.0,1961.0,26,76,57,1.333333333,477,468,7,27,213,129,38,15,39,0,9,9,19,128,10,0,0,Cinco
CienAgrarias_I,UNB,Acad,1991.0,1976.0,13,21,11,1.909090909,88,82,6,12,17,21,4,9,13,1,5,7,3,14,0,0,0,Cinco
CienAgrarias_I,UNESP/BOT,Acad,1988.0,1988.0,16,34,33,1.03030303,195,194,1,7,79,84,5,5,13,0,1,146,2,8,2,0,2,Cinco
CienAgrarias_I,UNESP/BOT,Acad,1992.0,1980.0,18,30,28,1.071428571,220,193,3,12,49,72,10,13,34,4,23,37,7,40,0,0,1,Cinco
CienAgrarias_I,UNESP/BOT,Acad,1988.0,1988.0,12,14,22,0.636363636,112,105,3,5,20,18,36,8,15,0,7,157,0,20,2,0,1,Cinco
CienAgrarias_I,UNESP/BOT,Acad,1987.0,1987.0,15,29,21,1.380952381,208,195,3,10,55,54,20,12,41,0,13,58,6,17,1,1,1,Cinco
CienAgrarias_I,UNESP/IS,Acad,2004.0,1995.0,22,60,43,1.395348837,166,163,7,2,39,49,11,10,45,1,2,327,0,15,0,0,0,Cinco
CienAgrarias_I,UNESP/JAB,Acad,2005.0,1996.0,19,32,8,4.0,274,264,5,5,73,82,24,28,47,1,9,31,8,17,1,0,0,Cinco
CienAgrarias_I,UNESP/JAB,Acad,1997.0,1988.0,12,29,20,1.45,140,140,3,19,41,30,14,16,17,0,0,22,3,32,0,0,0,Cinco
CienAgrarias_I,UNESP/JAB,Acad,1999.0,1985.0,15,31,24,1.291666667,167,155,12,10,51,37,31,1,13,3,9,34,0,4,0,0,0,Cinco
CienAgrarias_I,UNESP/JAB,Acad,1984.0,1976.0,31,69,66,1.045454545,580,566,10,15,160,170,65,48,98,4,10,80,16,53,3,0,0,Cinco
